test_text,retrieval_id,cos_sim,cos_distance,kmeans_label,openai_label
Am addicted of having sex many times what will i do inorder to prevent it,78,0.51168483,0.48831517,1,1
Am one month pregnant and my boobs are so heavy  na inauma pia what might be the problem or the course,121,0.47633904,0.52366096,1,1
na hamjibu swali nauliza,337,0.6171918,0.3828082,1,0
Is it necessary to have sex before mariage ?,234,0.54571617,0.45428383,1,0
Why don't I have the urge to have sex like I'm afraid to do it,52,0.41321906,0.5867809,0,0
If one have unprotected sex and uses the emergency contraceptive and then have unprotected sex the next day...can one get pregnant?,226,0.54874843,0.45125157,1,0
I've been missing my periods for quite some time and I don't know what is going on,150,0.5241353,0.4758647,1,0
Is hormonal imbalance a health concern?,291,0.45354095,0.5464591,0,1
Does age difference really matter in a relationship,263,0.34622115,0.65377885,0,1
by,224,0.23938023,0.76061976,0,0
Mbona periods zangu haianzi Na drops Kwanza inamwagika Yote siku ya kwanza,190,0.6077989,0.39220113,1,1
Hahaaaa,84,0.2507354,0.7492646,0,1
So I need an advice,73,0.31338236,0.6866176,0,0
"I wanted to join wazii, What am I supposed to do?",195,0.34664032,0.65335965,0,1
Kuna Urinary track infection yenye ni mbaya zaidi?,67,0.59566474,0.40433526,1,0
by,224,0.23938023,0.76061976,0,0
Yes like county  of kiambu,196,0.37025636,0.62974364,0,1
Nimemeet chali tunawork outside kenya pamoja but back home ako married....he wants to be with me but hataki commitments....i like him but does he like me,24,0.52161264,0.47838736,1,0
There's this guy i think we are kind of dating but we haven't spoken to each other in like 4 days and nothing happenwd,300,0.2814415,0.7185585,0,0
How long does it take to have STI symptoms after being sexually active,169,0.46698156,0.53301847,1,0
Let's do this! 💪🏿,170,0.27567783,0.7243222,0,1
Can I know more about family planning?,124,0.6204138,0.37958622,1,1
Na safe days hukua lini,195,0.56717336,0.43282664,1,0
If I miss my period and am not pregnant what can I do?,73,0.48411056,0.5158894,1,0
I have some sores around my penis... What could likely be?,169,0.4644791,0.5355209,1,0
Mtu kunyesha for almost one week is it normal,121,0.5260174,0.47398257,1,0
Is it normal to have long Libia minorasThat are protruding outside,248,0.34283477,0.6571652,0,0
I think i need space na nahitaji kuambia maparo how will come up with it,293,0.4913503,0.5086497,1,1
How can i know the girl is in real love with me wereas always she show concern when am complaining there is no attention for me because of distance btwn us??,30,0.43118793,0.5688121,0,1
Dem anaeza have sex akiwa on her periods,152,0.5772775,0.42272252,1,0
2024-05-11T20:23:01.522441Z,137,0.26933473,0.73066527,0,0
7,99,0.25272658,0.74727345,0,0
"Hi, what is the best contraceptive for nulliparous person",124,0.67148274,0.32851726,1,1
How can I have sex without getting sick,61,0.55031985,0.44968015,1,0
"I have a guy we're happy together and he lost phone n laptop, So communication imekuwa rare, yeye hutumia phone ya job, I guess we only talk on weekends sanasana...is it a good thing ku understand him ama he should try more?coz we haven't met for like 5months now",69,0.5126684,0.48733163,1,0
Does losing your virginity hurt,45,0.61132216,0.38867784,1,0
ᴺᵒ ᵇᵘᵗ ᵃᵗᵃ ᵘᵏᵘⁿⁱˢʰᵒ ʷʷ ⁿ ᴹᵃⁿⁱ,210,0.35862067,0.64137936,0,1
2023-09-10T08:52:02.317204Z,137,0.2865199,0.7134801,0,0
"I have a girlfriend whom I really love and would like to have something special with her lakini ye hukua na personality mbili the don't care side and the vulnerable side, she has mood swings but akinikosea or sth like that ye huapologise.Nimetry kueka meet up na yy like thrice now but haiku make but she tells we'll meet when she's ready is it that hadai tumeet ama ako shy?",69,0.57417136,0.42582864,1,1
Do you remember the dates of the last time I talked to you about my period?,313,0.45965877,0.54034126,1,0
So how do pornstars live do their actions haunt them later in life?,231,0.42858183,0.57141817,0,0
"Nasaka dem amechanuka kwa ii kampuni yenu, ameiva mbuku na mali , unaeza nijenga mjamo",48,0.6302524,0.36974758,1,0
Is it possible kuget UTI through unprotected sex?,169,0.6457574,0.35424262,1,0
2024-02-17T09:43:02.042715Z,137,0.2831831,0.7168169,0,1
At what age does ejaculation in men stop?,97,0.49130747,0.5086925,1,1
Niko na relationship problem,47,0.61767083,0.38232917,1,0
Which is best family planning for girls who are yet to give birth,124,0.5786063,0.4213937,1,0
2024-10-31T12:53:01.180969Z,137,0.2739546,0.72604537,0,0
"As a virgin mwenye nadai kuexplore sex,what do I need to have in mind?",282,0.6693594,0.3306406,1,0
"Kama umekosana na manzi yako juu ya kitu Petty na manzi akasema anataka break up, what should be my response?",261,0.6599167,0.3400833,1,0
I have a girlfriend who is 6months pregnant. I met her after her x- boyfriend impregnated her. I decided to be with her despite her condition. She needed my support I'm now available for her. The worrying part is that she is having high sexual pressure. Is sex recommended in her state?,68,0.43261832,0.5673817,0,1
2023-11-15T11:17:01.253015Z,137,0.26566845,0.73433155,0,0
self,45,0.2621661,0.73783386,0,1
Ok at times after sex one can be have nausea na rambles za stomach mbona hii huhappen na after that you find yourself not pregnant,299,0.59771115,0.40228885,1,1
Boy alikuambia aty ju unampenda like huyu boy hakuwa anadai like yy hakuwa ameninitice sa day nilitei nikashtukia nimesema Kila kitu then baadaye he escorted me home btw he took care of me venye nilikuwa nimetei hakuwa na intentions zozote sa Kuna time akikuja kwangu alisema anataka niprove Nampenda but hapo Kwa sex nilikataa though tulikuwa na foreplay but venye alikuwa anataka kuingia nilikataa but Bado ananiongelesha sai sa swali ni huyu boy anataka nimfanyie nn ndo ajuwe Nampenda na kama ukweli anaweza nipenda back,257,0.7513399,0.24866009,1,1
Can I have sex while having this severe pain while urination,53,0.64735013,0.35264987,1,0
"Kuna huyu mtu mwenye I met like 5 months ago. Day 1 I was drunk, and he took me home. Tulienda on a date after na it was fun. I realised that I already loved him. From there tulikuwa tunaongea tu. We met again a few times na I knew we would just end up together. Kidogo kidogo, iligeuka situationship.  Baadaye kidogo akaacha kureach out, nikatry till finally niliona naforce. Yeye anasema tu ako busy. Niliachana tu nayo saa hio nilikua nimeplan kila kitu hadi wedding na jina ya mtoi. Of course iliuma but... Sasa since the last interaction imekua like 3-4 months na bado nashinda tu nikiwa na stress juu I miss what we had and I wanted him walai.  Sasa nitado?",135,0.6388159,0.36118412,1,0
1,99,0.32215127,0.6778487,0,0
Is it ok to have irregular periods,198,0.5771738,0.42282617,1,0
I was asking for a good long-term contraceptive with my partner,124,0.5164065,0.48359352,1,1
What is the secret behind long lasting in bed???  Kindly urgent,183,0.5124425,0.48755747,1,0
Sijali,337,0.4729365,0.5270635,1,1
2023-11-19T19:45:01.234961Z,137,0.28400046,0.71599954,0,1
2023-12-30T13:08:01.918074Z,137,0.27671605,0.72328395,0,0
ni fiti mtu akiowa na 19years?,171,0.6133166,0.3866834,1,0
Fungal infections in the vigina,169,0.52630657,0.47369343,1,0
Sex basics,12,0.5554516,0.44454843,1,1
"Nlkua n Chali tkidate 4 seven months bt last week Sunday nlimpata akinicheat na Dem mwingine akona mtoto nasi wa Chali yangu,tukakosana bt xjaibnga na yeye tena,sa after kukoxana xijai pata periods na nikamshow akanishow nisijali zitakam bt mpaka sai Bado zijakam,nashindwa kumshow ju hua hatuongei n yy then xjui ka Niko pregnant am just worried & confused,what can I do Nikona stress",239,0.6779069,0.32209313,1,0
Zi!,326,0.53000975,0.46999025,1,1
Abortion,173,0.4730639,0.5269361,1,0
Nililala na mwanaume akasema nimempea infections akasema alikuwa anatoka uzaa of which I knew sio Mimi sasa kupima Mimi Sina after a month nilipata another partner yeye alikuwa curious kujua status tulikuwa sawa wote tukalala na yy without protection hakucomplain kama nimempea infection  na sasa imepita  miezi mbili is there any possibility mwanaume tulihave sex naye kama alikuwa nayo hakunipea?,11,0.6596824,0.3403176,1,1
Naomba mnisaidie katika swala la kutongoza,151,0.6783779,0.32162207,1,1
"I had a boyfriend but we broke up , I still love him , And he still have my number , Maybe naeza kuwa na hopes 😂, Or should I move on",135,0.50740343,0.49259657,1,1
2023-12-28T22:10:01.610562Z,137,0.2647588,0.7352412,0,0
Is it okay to have protected sex immediately after my periods,341,0.5409472,0.4590528,1,0
Harm,143,0.36741897,0.632581,0,1
🤗,210,0.4887038,0.5112962,1,1
1,99,0.32215127,0.6778487,0,1
2024-01-20T09:34:01.647539Z,137,0.2789405,0.7210595,0,0
How to be in a relationship,131,0.4931639,0.50683606,1,1
2023-11-25T23:33:01.341109Z,137,0.26938322,0.7306168,0,1
WHAT DO I DO IF PEOPLE BULLY ME,37,0.33508202,0.66491795,0,1
Ok kuna dem nileta one day then nikavaa CD but venye tulianza kudinyana akanisho CD inamkwara eti nitoe so nikakula bila CD then kutoka iyo day naokopa kwenda kupimwa shida inaweza kuwa wapi,273,0.56690407,0.43309593,1,1
issue,47,0.3717449,0.6282551,0,0
Aiko Whatsapp namba,29,0.621906,0.37809402,1,0
If a guy wants to have sex with you in the first week of knowing each other does that mean hakurespect??,270,0.45612517,0.54387486,0,0
Naeza jua aje napendwa,151,0.76533824,0.23466176,1,1
Mbona wasee hufunga pads kwa gazeti ni kaa wamebuy kitu illegal?,171,0.5400782,0.45992178,1,0
Yup!,203,0.2900519,0.70994806,0,0
I feel so bad that after I told him the guy ameanza kujichukulia negatively en started saying Yani aty Ivo ndo madem humwona en his never gonna approach a lady tena like I feel like it's all my fault najaribu hady kutalk to him en his not changing his mind sijui nimdate tuh ama,257,0.46015593,0.53984404,1,0
Learn about menstruation,17,0.62493885,0.37506115,1,0
Mbn hujibu maswali zangu,48,0.6713654,0.32863462,1,1
Is it okay for one to use you for their benefit kama hutaki?,235,0.48220697,0.51779306,1,0
Do we ever get over break ups?,184,0.3583138,0.6416862,0,0
How,157,0.24505262,0.75494736,0,1
Natokwa na harufu mbaya kwenye sehemu nyeti,83,0.64894116,0.35105884,1,0
2023-11-29T11:42:01.218305Z,137,0.25724795,0.7427521,0,1
Ok am a lesbian na aki I really love this girl but the time nataka kumuacha I feel like nampenda sana na I really think I want to change,115,0.59014404,0.40985596,1,0
How long should one stay without sex,341,0.43660355,0.56339645,0,0
Femiplan inaeza fanya ukose mtoi,151,0.59433895,0.40566105,1,0
"So there's this guy, we've always been friends but not so close. I needed help one day and he came thru we talked and I really opened up to him. He listened and I cried so much I let out a lot of feelings that I had vent up inside. Told me he'd always be there, it became intimate and now he's ghosted me",28,0.24739248,0.7526075,0,0
"Okey I have this question there's a girl I have a crush on and after telling her she told me she has a crush on me also but she said she is not for dating now,, but I usually feel jealous when she talks to other guys what should I do",300,0.2882927,0.7117073,0,1
Am blood group o+  ni family planning gani ndo best kwangu?,173,0.5898403,0.4101597,1,0
What are the benefits of  prostitution,304,0.2741256,0.7258744,0,0
What I need to do when I have an itchy vagina,183,0.41550264,0.58449733,0,0
How can I be successful as a girl,148,0.35564485,0.6443552,0,0
How long does it take for blood pregnancy test results to be ready,262,0.34618405,0.653816,0,0
I was supposed to meet with a guy then akanidisapoint how am I supposed to react,300,0.2894846,0.7105154,0,0
2,232,0.25382403,0.746176,0,0
2024-11-01T05:15:01.231787Z,137,0.26048398,0.739516,0,0
How should I prepare myself before having sex for the first time,213,0.5999044,0.40009558,1,0
"Nikona 3 boyfriends but I love one the most,how can I leave them nibaki na mmoja coz the other two cannot do without me 😔😔",191,0.5404837,0.4595163,1,1
Why do I have kufeel pain after sex?,76,0.6540967,0.34590328,1,1
2023-12-01T21:34:02.098705Z,137,0.29070634,0.70929366,0,0
What do you do when someone tells e the love us fading away,191,0.4603927,0.5396073,1,0
Best medicine for vaginal infection,26,0.4448478,0.5551522,0,0
How can I stop mustabating,78,0.33198035,0.66801965,0,1
What can a real boyfriend do to show you that he loves you,218,0.27289215,0.7271079,0,0
Is it mandatory to offer sex to your boyfriend even if it seems like there other options to show affection to each other,186,0.3892809,0.6107191,0,0
is masterbation good,143,0.51794016,0.48205984,1,0
Swelling of lymph nodes za miguu Kuna shida,42,0.4105824,0.5894176,0,0
Nauliza kuwa na boob moja kuliko ingine inaeza kuwa shida gani,182,0.655494,0.34450603,1,1
Which is the best non hormonal contraceptive to use?,46,0.670373,0.32962698,1,0
Effect za kumasterbate,32,0.4799184,0.52008164,1,1
I have this issue of feeling the itchness on my private parts can it be STIs?,169,0.5938851,0.40611488,1,1
Fuck,329,0.26212934,0.7378707,0,0
Can I use voice note cause weuuuh,323,0.24544993,0.7545501,0,0
"Tunaanzaje? Sasa niko na meeting, nko courageous,  nafaa nivae fiti ama nikae poa, sina time",151,0.6188667,0.38113332,1,0
Okay I had sex with my boo on 28 last month...on date 2 I started some itching kwa vargina but pia am on my periods buy still the itching iko tu it's now 4 days but still itching iko what could be the cause?,42,0.49820662,0.5017934,1,1
Don't you find partners for others,306,0.47814047,0.5218595,1,0
She in form 3 and I want to inform her parents am dating their daughter is it good na Mimi nimemaliza shule,258,0.4281045,0.5718955,0,1
2024-06-23T14:07:01.569530Z,137,0.24326918,0.7567308,0,0
My fiancee keeps hurting me and pretends and blames me for hurting him want do I do,16,0.53909117,0.46090883,1,1
Can i get to know more about lesbianism,324,0.39922965,0.60077035,0,0
I received my periods in September and being November...I haven't received my periods again...what can be the cause because I do feel some sharp pain at my abdomen as if they are crump's...but at the end I don't see any period's,150,0.56224996,0.43775004,1,0
Okey so I've been having brownish like discharge for like three days now what does that mean,42,0.47390333,0.5260967,1,0
by,224,0.23938023,0.76061976,0,1
"Sijapanick coz nlijua wanaeza pick, shida siko prepared ntasema nini bado",137,0.58636796,0.41363204,1,0
self,45,0.2621661,0.73783386,0,1
How to have sex,282,0.582493,0.417507,1,1
2024-05-11T03:25:01.504558Z,137,0.27798033,0.7220197,0,0
What is best contraception after having a baby?,124,0.63208824,0.36791176,1,0
I'm good,232,0.29158476,0.70841527,0,0
What should I do to prevent early cuming during sex,149,0.4872208,0.51277924,1,1
Tension and stress,125,0.40045533,0.59954464,0,0
What can be the meaning of blood stains before my monthly period,200,0.49093732,0.50906265,1,1
