text,prediction
Why do make have feeling for the guy I love,0
I was asking Kuna hii pill ya kuzuia ball mtu anameza na for one month one is safe is it really safe for a person hajapata mtoto,1
issue,0
Chali yangu akona this friend like hua hamhelp na anything but hua unapata anakam kumwita na kitu hua anamwitia nikuenda club nimekaribu kumkataza about his relationship with him but haskii unapata tumeeongea iyo story like leo but kesho kutwa anarudia the same thing...nifanye ajy I need your advice,0
How to get out of a relationship that you are not valied,0
4,0
2024-04-28T17:42:02.537779Z,0
How can you request for sex kwa bestie ama friend of the other gender,0
Are you sure it is confidential,0
So waziii nimekuwa intimate na my husband for almost two years now no contraceptive method no protection,1
Let's talk about lesbians sex,0
Unaeza pata ball ukihave unprotected sex Kama tuseme he's a pro and u don't have to a use condom ama contraceptives zozote,1
Like for me am cheating coz niko na madame sita wote wameenda far kuishi nauko nmebaki na mmoja around na pia hakai sana .aid me to know if ni poa nikiwashow up siwadai,1
How will I know if She is cheating on me,0
So my boyfriend was tested with UTI and looked for me too to get tested and also tested positive,0
The secret to a long lasting relationship💏?,1
Is normal for a man to feel pain around the epididymis,1
My question is about family planning can it lead to body loss like make someone become thinner,0
Mtu anezaje jua safe days zake,1
1,1
Ni nniv hufanya condom kupasuka during sex,1
Should I walk out of a relationship if am not comfortable in it,0
So last month i missed my periods for like four days thrn later nikahave my periods...I have sex n he cums inside but i brushed the thought of being pregnant because i received my periods...One week later i have some spotting n my tummy si ya kawaida naeza kuwa pregnant?,1
niko na dem nampenda sana nitafanya aje nijue  ananipenda pia,1
2024-10-18T18:42:02.066127Z,0
2023-11-28T12:36:01.306367Z,0
2023-12-01T18:14:01.112553Z,0
What are the first most common signs of pregnancy,0
2024-05-10T13:12:01.636782Z,0
As a girl how do you know a guy loves you,1
"When a guy pulls out and ejects on the sheets and returns the dick inside your pussy without wiping can one, Still get pregnant?",1
Naeza wacha aje sigara,0
What causes vaginal infection,1
So I have met this guy it has been like two weeks sai so like in the process of knowing each other aliniuliza if I like having sex and I said yes buh not regularly may twice a week he said okay buh their is something he told me that I felt bad for him he said 'babe to honest I have not had sex in my life what if I don't deserve you like he started judging himself so I was asking what should I do coz Ako troumatised??,1
At what point should I know am forcing things,0
I feel itchy kwa genital organs.. what can that be?,1
2023-10-28T17:36:01.499456Z,0
I don't have another question,0
"I'm  aged 23years na Niko campus second year of late life has not been easy for me so kuna place nilikua na hustle in a hotel ndio nipate at least dooh so kuna this day a certain customer alinituma nimnunulie sigara so vile nilileta akadai Kuni appreciate with a soda drink Nika mshow hizo pesa aweke kwa simu I will us as transport kuenda home so kuna time hiyo Job ilifungwa juu mwenyewe Ali decide kuuza juu hakukua na profits so vile huyo msee Ali call nikamwambia situation vile iko aka Anza kunitumia dooh Kila siku break fast, lunch na sapa and he is very committed but I'm afraid juu ni mzee kuniliko and I'm not ready to indulge in any sexual activity with him but he always says that he will wait hata give up and he will continue offering everything I want so nifanye aje 🥹 cause I'm not ready to let go cause he really helps me",1
Am using this but I have periods will it help,0
2023-12-02T08:06:01.226597Z,0
Nimekaa two months Bila kuenda mp. Sijui shida ni nini. Alafu naumwa na tumbo Sanaa. After eating tumbo linafura. Kama sijala anything tumbo linauma but halifuri . I need help please.,0
How do I know my safe days,1
What should i do napata periods zangu for 3weeks ama 2 weeks,1
2023-12-02T19:14:01.291569Z,0
"During sex,who is supposed to initiate it",0
Is sex a basic thing In a relationship?what's the basic in relationships,0
Have been dating for one month na sifeel like kuhave sex shida inaeza kuwa gani,0
Is there a disadvantage of too much erection for a long time during fire play with a girlfriend,0
Im 24 years and i want to have a family planning with my girlfriend in a way that it will not affect her in any case,1
Uuhm I am in an year old relationship...bit recently a month ago my man came to know I cheated during the first two months after mi kukubali kua his girlfriend. Alijua kuna siku ameniuliza no nni sijai mwambia after we had an argument so after that everything became bad. Tumekua Tu tukiargue...he thinks am hiding other things from him and I am not. So yesterday he told me to give him a past of the people wamenikatia nikiwa shule and I gave him the list ju alisema his heart wants to know and then akakuja kujua the is a guy amejaribu kunikatia juzi an sijawai mwambia. In addition to that bado naongea an yye but its because he holds a position that I usually report to.... Sa amesema at he sees I need space to this if I am willing to be honest if I want to be in the relationship and what else have I not told him,1
How to  reduce cramping?,0
2023-11-18T10:12:02.084333Z,0
Nmeboeka,0
Ok let's say I am addicted to masturbation then  nimeacha. Nikihave sex namwaga haraka because of effects za masturbation. Is there any way I can improve in sex performance ama hiyo effects ni permanent??,1
2023-12-17T12:09:01.242561Z,0
"I do not have any friends, why?",0
2023-11-01T13:12:01.347021Z,0
Iko hivi am 21 years niko colle sina dem na feel lonely most of the time nakuanga na sexual urges mob sana mbaka inabidi nime masturbate ndio nimalize hizo urges nimejaribu kuacha but ni ngumu sijui mnaweza ni help aje coz toka nianze ku masturbate huwa nashikwa na feeling ya guilt 😢 i feel left out  mabeshte wangu wote wakona madem but mimi sijawai bahatikia,1
What do I do coz na feel nime fika mwisho.Nime perform vibaya KCSE na sijui the way forward,0
nataka kujua venye msee anafaa kuosha private parts ndo zisikuwe na harufu yoyote,1
2024-02-06T13:51:01.385650Z,0
tips to get pregnant please,0
How can I be good in a relationship,0
2024-05-05T06:38:02.260174Z,0
Ok,1
So I've dated this guy for a few months now and the first time we met when doing the dishes I found a lipstick print on the cup then on the drawer I found that lipstick but he explained and that was it..we met again recently and I found a night dress in his clothes but when I ask him he calls me dramatic so should I have ignored or did I do the right thing asking?plus is that a red flag?,1
1🥷🏻,0
What does it mean when someone sees you and then adjusts their clothes?😉,0
2023-11-27T15:59:01.653057Z,0
I feel something hard inside my breasts like a huge rock  and the one on my right has been itchy for the past two days is this normal or should I be concerned,0
I want to have sex,0
Ok,1
Where can I get a HPV vaccine for free ?,0
Mbona mimba yangu hutoka ikifika miezi mbili,1
Ni poa kuhave sex ukiwa na periods na what will happen ukihave sex ukinyesha,1
Nataka dem Acha maswali mingi,1
how can i treat vaginal candidiasis,0
2023-12-01T13:42:01.936423Z,0
2023-11-18T09:00:01.736219Z,0
Nilikua nadai kujua kama kuna Wasee (mayouth) wenye wanajua kushona,0
I thinking about family planning but im confused because it might affect,1
Sijareceive na nilitumia p2 na nimepima inaleta two lines n mimba ninayo ama,0
Why do most people using implant hawaoni menstruation yao ju I feel like isn't normal,1
I wanted to consult abount the breast cancer awareness,1
Ni poa kutumia withdrawal method Ku prevent pregnancy,0
I need a girl,0
My exboyfriend is also in love with me which leaves  me in a headthrob state,0
Do you guys connect lovers,1
Ohk  kuna kitu hapa like nakojoa frequently then siwezi control income na speed hio ni ugonjwa ama,0
after miscarriage which contraceptive is best to use  after how long should i get another pregnancy,1
2024-03-03T16:08:01.363469Z,0
Xplorer,1
My boyfriend haven't talked to me since last week Saturday after I refused to sleep with him and cook for him what should I do he told me he will call me and he havent,1
Aja niendelese tn my periods n km hacko normal juu blood kenye sinakam n nzitonzito n intake almost a week I dnt have any questions again,1
Okay I have this friend she always want to make me feel jealous always I mean it's like tunacompete I want to feel like myself always she goes to places ndo niskie vibaya  or she does something ndo nione now nikama amepata job mbele yangu what should I do I don't want to feel this way,0
Red flags za relationship ni Gani?,0
raped,1
I'm 26 I'm unable to have sex like mi naskia uchungu sana during penetration I feel like I'm weird what do I do,1
How do I talk to my partner about not wanting to have sex after we already had it but now it’s because of the guilt I feel inside,1
Unaeza Fanya nini ndio hukeep crush wako,0
Was asking if you sleep with a guy akiwa on top of you yy akiwa n boxer n Mimi n pantie then amwage juu y pantie yangu can I become pregnant,1
Why does my discharge smell like periods,1
"Mmmh okay Am 23 years, currently I ain't dating I feel lonely,I feel like I wanna explore on love.....but now there are times I feel so lonely no one to talk too, negative thoughts all over at an extend I will worthless. ..so it this feeling mutual",1
Naeza be part of the team,1
Nitakua  pregnant ama,0
Effects za p2,0
I need money,0
1,1
how do i get over wanting to become famouse?,0
Cool basi,0
2,0
2023-11-10T04:10:01.302272Z,0
Why is it painful anytime I engage in sex,1
At what age is best for marriage,0
How do I do when I am weak in bed,0
How do I deal with pregnancy  termination,1
Najingiza kwanini,0
Ama wacha tu,1
How does p2work,0
Am a 19yrs old girl who's never had a boyfriend and am afraid of getting one I have also never let anyone touch me passionately I'd like to get one but am scared of getting cheated in having my heart broken,1
When will i know my safe days,0
Am addicted of having sex many times what will i do inorder to prevent it,1
Am one month pregnant and my boobs are so heavy  na inauma pia what might be the problem or the course,1
na hamjibu swali nauliza,0
Is it necessary to have sex before mariage ?,0
Why don't I have the urge to have sex like I'm afraid to do it,0
If one have unprotected sex and uses the emergency contraceptive and then have unprotected sex the next day...can one get pregnant?,0
I've been missing my periods for quite some time and I don't know what is going on,0
Is hormonal imbalance a health concern?,1
Does age difference really matter in a relationship,1
by,0
Mbona periods zangu haianzi Na drops Kwanza inamwagika Yote siku ya kwanza,1
Hahaaaa,1
So I need an advice,0
"I wanted to join wazii, What am I supposed to do?",1
Kuna Urinary track infection yenye ni mbaya zaidi?,0
by,0
Yes like county  of kiambu,1
Nimemeet chali tunawork outside kenya pamoja but back home ako married....he wants to be with me but hataki commitments....i like him but does he like me,0
There's this guy i think we are kind of dating but we haven't spoken to each other in like 4 days and nothing happenwd,0
How long does it take to have STI symptoms after being sexually active,0
